DateTime,Entries,UniqueIPs
1606413605,8503,8503
1606416304,8208,8208
1606418104,8034,8034
1606420804,7809,7809
1606423505,7628,7628
1606425304,7769,7769
1606428005,8057,8057
1606430704,7916,7916
1606432505,7290,7290
1606435204,6576,6576
1606437905,6186,6186
1606439704,5966,5966
1606442405,6342,6342
1606445104,6328,6328
1606446905,6150,6150
1606449605,6386,6386
1606452305,6584,6584
1606454105,6806,6806
1606456804,6731,6731
1606459504,6644,6644
1606461304,6793,6793
1606464005,7099,7099
1606466704,7291,7291
1606468504,7446,7446
1606471204,7452,7452
1606473904,7665,7665
1606475704,7829,7829
1606478404,8167,8167
1606481103,8299,8299
1606482903,8511,8511
1606485603,8827,8827
1606488303,9188,9188
1606490104,9416,9416
1606492804,9494,9494
1606495504,9761,9761
1606498204,9830,9830
1606500904,10158,10158
1606503603,10612,10612
1606506303,10468,10468
1606509003,10369,10369
1606511703,10188,10188
1606514403,10164,10164
1606517103,10256,10256
1606518903,10239,10239
1606521603,10173,10173
1606524302,10223,10223
1606526103,10863,10863
1606528803,10869,10869
1606531502,10088,10088
1606533303,9481,9481
1606536002,9276,9276
1606538703,9310,9310
1606540503,9583,9583
1606543203,9504,9504
1606545903,9536,9536
1606547703,9560,9560
1606550403,9660,9660
1606553103,9618,9618
1606554904,9562,9562
1606557603,9621,9621
1606560303,9525,9525
1606562104,9714,9714
1606564803,9597,9597
1606567504,9797,9797
1606570203,8836,8836
1606572903,8696,8696
1606575603,8797,8797
1606578302,8894,8894
1606580103,8742,8742
1606582803,8724,8724
1606585503,8605,8605
1606588203,8806,8806
1606590904,8743,8743
1606593603,7192,7192
1606596304,5921,5921
1606598104,5218,5218
1606600804,4310,4310
1606603504,4725,4725
1606605303,4373,4373
1606608004,4148,4148
1606610704,5073,5073
1606612506,5629,5629
1606615205,6976,6976
1606617906,7814,7814
1606619705,7921,7921
1606622405,8008,8008
1606625105,8051,8051
1606627806,8016,8016
1606630506,8047,8047
1606633206,8271,8271
1606635907,8408,8408
1606638604,8084,8084
1606641305,7205,7205
1606644004,6142,6142
1606646705,5163,5163
1606649404,5213,5213
1606652105,5036,5036
1606654804,5151,5151
1606657505,5286,5286
1606659304,5360,5360
1606662004,5219,5219
1606664705,5086,5086
1606666504,5245,5245
1606669204,5491,5491
1606671904,5367,5367
1606674604,5594,5594
1606677305,5838,5838
1606680004,6050,6050
1606682704,6405,6405
1606684504,6622,6622
1606687204,6653,6653
1606689905,7003,7003
1606691704,7050,7050
1606694404,7349,7349
1606697104,7290,7290
1606698905,7176,7176
1606701605,7574,7574
1606704304,7953,7953
1606706105,8057,8057
1606708804,7938,7938
1606711505,7654,7654
1606713305,7874,7874
1606716004,7867,7867
1606718705,7742,7742
1606721405,8215,8215
1606724105,8310,8310
1606726806,8464,8464
1606729505,8154,8154
1606731305,7683,7683
1606734005,7511,7511
1606736706,7839,7839
1606739404,7770,7770
1606742105,7561,7561
1606744805,7361,7361
1606747506,7383,7383
1606750205,7294,7294
1606752905,7546,7546
1606755605,7878,7878
1606758306,8194,8194
1606760106,2600,2600
1606762806,8568,8568
1606765506,8950,8950
1606767306,9214,9214
1606770006,7979,7979
1606772708,6037,6037
1606774507,5252,5252
1606777209,4523,4523
1606779908,2962,2962
1606781708,2697,2697
1606784408,3173,3173
1606787108,2698,2698
1606789809,2907,2907
1606792510,3090,3090
1606795209,3256,3256
1606797910,3111,3111
1606799709,3408,3408
1606802410,3734,3734
1606805109,3891,3891
1606806909,4158,4158
1606809610,4431,4431
1606812310,4851,4851
1606814109,5615,5615
1606816807,5680,5680
1606819508,6205,6205
1606821308,6774,6774
