DateTime,AddedIPs,RemovedIPs
1606789895,57,50
1606791123,1,0
1606791723,1,0
1606793037,2,4
1606793485,61,103
1606794123,3,1
1606795323,5,0
1606797088,82,126
1606797723,3,3
1606798923,1,0
1606800123,1,1
1606800667,125,74
1606801323,2,1
1606802523,2,2
1606803723,6,3
1606804923,1,6
1606806123,80,98
1606807323,2,0
1606808523,1,2
1606809724,70,100
1606810923,1,1
1606811484,82,108
1606812123,0,2
1606813323,3,2
1606814523,2,0
1606815105,80,79
1606815723,4,0
1606816923,1,0
1606818202,3,5
1606818724,73,71
1606819323,0,1
1606819923,2,0
1606821723,3,0
