DateTime,AddedIPs,RemovedIPs
1606626087,36,46
1606626695,31,47
1606626966,3,0
1606627414,25,42
1606628134,37,47
1606628919,34,56
1606629574,24,31
1606630294,35,31
1606630818,21,8
1606631014,35,35
1606631735,34,41
1606632454,32,59
1606632737,9,5
1606633174,38,39
1606633894,30,26
1606634688,46,30
1606635336,42,49
1606636054,34,39
1606636630,17,5
1606636774,33,43
1606637494,47,37
1606638214,57,33
1606638514,12,9
1606638934,33,34
1606639654,46,52
1606639926,9,92
1606640465,47,54
1606641094,38,45
1606641814,45,35
1606642364,11,2
1606642534,31,24
1606643254,32,47
1606643975,25,32
1606644272,9,5
1606644694,43,141
1606645414,312,304
1606646201,69,48
1606646855,57,39
1606647574,45,64
1606648294,34,65
1606649014,36,52
1606649734,41,42
1606650454,63,43
1606651174,65,34
1606651979,77,53
1606652614,53,37
1606653334,24,31
1606653873,11,8
1606654054,29,53
1606654564,6,49
1606654774,29,41
1606655494,37,40
1606655770,8,8
1606656214,50,37
1606656935,45,49
1606657654,45,41
1606658375,37,33
1606658687,10,5
1606659094,35,36
1606659815,47,49
1606660534,48,40
1606661255,38,51
1606661556,13,15
1606661974,26,37
1606662695,35,40
1606663414,31,33
1606664466,47,53
1606665094,33,31
1606665814,41,35
1606666351,3,5
1606666534,34,33
1606667254,33,34
1606667974,25,44
1606668252,8,0
1606668694,24,38
1606669213,7,60
1606669414,33,41
1606670236,34,58
1606670775,21,25
1606671694,51,60
1606672181,9,9
1606672294,25,29
1606672894,45,29
1606673614,43,29
1606674135,9,9
1606674574,69,40
1606675414,68,41
1606676312,54,41
1606676854,30,28
1606677574,26,40
1606678390,54,55
1606679135,54,50
1606679734,22,32
1606680454,47,22
1606681175,53,27
1606681444,3,0
1606682014,73,22
1606682614,27,27
1606683416,31,77
1606683847,28,53
1606684054,31,35
1606684774,28,28
1606685315,9,11
1606685614,32,37
1606686214,34,25
1606686934,44,33
1606687233,13,11
1606687654,26,32
1606688374,26,29
1606689095,30,24
1606689815,33,35
1606690200,11,26
1606690534,35,30
1606691254,26,35
1606692034,31,41
1606692694,20,26
1606693414,23,27
1606693943,11,9
1606694135,33,29
1606694854,21,45
1606695694,37,59
1606696142,8,13
1606696534,29,103
1606697254,37,60
1606698061,47,53
1606698485,15,53
1606698694,36,40
1606699414,35,37
1606699941,9,18
1606700134,33,29
1606700854,30,24
1606701574,53,32
1606701880,8,12
1606702174,62,23
1606702774,34,24
1606703495,45,31
1606703791,9,10
1606704214,45,35
1606704934,66,33
1606705727,79,40
1606706374,63,30
1606707094,37,43
1606707625,9,0
1606707814,35,42
1606708534,39,32
1606709374,51,37
1606709781,9,4
1606710214,42,46
1606710934,35,39
1606711728,44,49
1606712374,43,32
1606713150,58,65
1606713638,11,14
1606713814,36,34
1606714591,32,31
1606715254,40,32
1606715533,11,8
1606715974,29,35
1606716694,37,48
1606717632,69,55
1606718134,41,41
1606718854,54,38
1606719574,43,48
1606720294,34,46
1606720576,9,23
1606721014,36,39
1606721734,28,42
1606722525,59,53
1606723174,42,38
1606723895,57,47
1606724453,11,8
1606724614,44,69
1606725123,1,0
1606725334,46,30
1606726054,48,51
1606726350,14,6
1606726774,40,48
1606727494,51,41
1606727768,15,42
1606728284,50,56
1606728934,34,36
1606729654,48,44
1606730375,83,37
1606731178,64,53
1606731814,305,79
1606732535,51,56
1606733254,51,50
1606733974,35,53
1606734694,37,33
1606734995,17,15
1606735414,48,38
1606736134,36,46
1606736925,45,56
1606737574,49,74
1606738294,49,68
1606739014,57,50
1606739734,60,29
1606740454,46,40
1606740737,7,11
1606741174,40,35
1606741894,38,36
1606742405,15,31
1606742710,48,51
1606743334,51,48
1606744054,69,44
1606744594,9,0
1606744774,90,38
1606745494,32,46
1606746214,42,46
1606746517,17,17
1606746934,35,44
1606747654,46,32
1606748374,39,29
1606749095,47,27
1606749814,41,24
1606750362,18,25
1606750534,48,42
1606751254,48,38
1606751974,47,54
1606752272,5,8
1606752694,41,42
1606753414,29,47
1606754210,41,33
1606754854,44,25
1606755574,41,20
1606756105,4,8
1606756295,40,41
1606757075,176,68
1606757734,62,28
1606758245,4,0
1606758454,39,34
1606759174,35,37
1606759964,46,49
1606760614,34,52
1606761334,28,55
1606761865,5,14
1606762054,27,45
1606762774,32,40
1606763494,34,29
1606763780,12,4
1606764214,36,32
1606764935,35,45
1606766013,66,58
1606766614,31,38
1606767334,36,56
1606767868,11,7
1606768054,45,60
1606768775,87,56
1606769494,31,31
1606769790,12,7
1606770215,29,33
1606770934,36,24
1606771712,40,96
1606772374,32,35
1606773094,25,34
1606773644,13,21
1606773815,63,39
1606774535,28,28
1606775255,31,31
1606775541,11,14
1606775975,29,32
1606776694,40,29
1606777495,34,44
1606778134,30,21
1606778854,23,22
1606779387,4,6
1606779574,35,26
1606780294,29,33
1606781014,25,33
1606781306,11,14
1606781735,32,26
1606782454,33,32
1606783254,36,33
1606783894,29,31
1606784614,28,37
1606785157,10,13
1606785334,67,31
1606786054,65,31
1606786326,16,42
1606786774,47,26
1606787074,9,10
1606787494,32,35
1606788214,33,58
1606789019,38,65
1606789654,37,51
1606790374,33,34
1606790904,16,8
1606791094,37,69
1606791814,41,64
1606792534,33,58
1606792827,17,0
1606793254,37,64
1606793974,27,44
1606794842,42,39
1606795415,35,39
1606796134,37,46
1606796686,12,0
1606796854,34,40
1606797574,49,40
1606798294,42,41
1606798582,15,12
1606799014,26,38
1606799735,50,29
1606800533,41,45
1606800968,21,36
1606801174,32,33
1606801954,30,48
1606802482,14,9
1606802614,45,28
1606803335,77,54
1606804055,60,40
1606804340,11,5
1606804775,52,47
1606805494,42,41
1606806293,58,64
1606806934,44,22
1606807654,44,46
1606808176,18,1
1606808374,45,31
1606809094,34,44
1606809815,43,46
1606810104,14,10
1606810534,57,53
1606811254,51,44
1606812051,70,51
1606812483,2,0
1606812695,40,41
1606813414,45,53
1606813957,8,11
1606814134,42,56
1606814854,77,39
1606815631,50,71
1606815859,6,0
1606816295,40,61
1606817014,50,73
1606817734,53,39
1606818454,90,563
1606818740,10,14
1606819174,74,45
1606819894,47,50
1606820749,76,41
1606821336,42,40
1606822054,54,38
