DateTime,AddedIPs,RemovedIPs
1606801894,32,49
1606802614,48,29
1606803335,81,56
1606804055,61,43
1606804775,53,50
1606805494,42,43
1606806214,48,48
1606806934,45,23
1606807654,46,50
1606808374,45,32
1606809094,34,46
1606809815,44,49
1606810534,61,60
1606811254,57,45
1606811974,59,50
1606812695,43,41
1606813414,45,56
1606814134,44,57
1606814854,87,40
1606815574,40,39
1606816295,42,66
1606817014,50,75
1606817734,53,39
1606818454,62,44
1606819174,75,49
1606819894,48,54
1606820614,70,42
1606821336,43,40
1606822054,58,38
